subjCode,environmentCondition_VS_1to4_ES_5,movement_Static_1_Movement_2,presentation_Simultaneous_1_Successive_2,trialNumber,currentPositionNumber,currentPositionObject,bodyOrientation_360,bodyOrientation_PlusMin180,targetNumber,targetObject,correctResponse_pointingDirection,subjectPointingDirection,signedError,absoluteError,latency,absoluteError_withoutOutliers,latency_withoutOutliers,learningRepetitionsForMemorizingTheLayout,Gender_Male_1_Female_2,Age,NauseousDuringExperiment_Yes_1_No_2,experiencesInVirtualReality_None_1_Expert_5,SenseOfDirection_VeryBad_1_VeryGood_5
46,2,1,2,21,4,banana,315,-45,3,hammer,314,315.511,0.5108,0.5108,10609,0.5108,10609,1,2,36,2,2,2
46,2,1,2,22,1,teapot,90,90,2,horse,269,265.861,-4.1389,4.1389,17380.5,4.1389,17380.5,1,2,36,2,2,2
46,2,1,2,23,6,trumpet,225,-135,7,racket,269,260.156,-9.8439,9.8439,10947.6,9.8439,10947.6,1,2,36,2,2,2
46,2,1,2,24,2,horse,180,180,6,trumpet,224,239.202,14.2024,14.2024,19786.4,14.2024,19786.4,1,2,36,2,2,2
46,2,1,2,25,6,trumpet,225,-135,2,horse,0,0,0,0,14109.3,0,14109.3,1,2,36,2,2,2
46,2,1,2,26,7,racket,135,135,6,trumpet,179,177.047,-2.9532,2.9532,16968.1,2.9532,16968.1,1,2,36,2,2,2
46,2,1,2,27,1,teapot,45,45,2,horse,314,267.731,-47.2688,47.2688,17263.4,47.2688,17263.4,1,2,36,2,2,2
46,2,1,2,28,4,banana,270,-90,5,hair dryer,44,67.9213,22.9213,22.9213,25539.3,22.9213,25539.3,1,2,36,2,2,2
46,2,1,2,29,5,hair dryer,225,-135,4,banana,269,273.574,3.574,3.574,28628.3,3.574,28628.3,1,2,36,2,2,2
46,2,1,2,30,5,hair dryer,225,-135,6,trumpet,134,132.806,-2.1937,2.1937,21563,2.1937,21563,1,2,36,2,2,2
46,2,1,2,31,2,horse,90,90,1,teapot,89,101.481,11.4807,11.4807,8042.25,11.4807,8042.25,1,2,36,2,2,2
46,2,1,2,32,6,trumpet,135,135,7,racket,0,317.257,-42.7426,42.7426,36979.4,42.7426,36979.4,1,2,36,2,2,2
46,2,1,2,33,7,racket,180,180,1,teapot,62,61.9783,-1.0217,1.0217,21381.1,1.0217,21381.1,1,2,36,2,2,2
46,2,1,2,34,2,horse,45,45,3,hammer,89,63.5217,-26.4783,26.4783,18197,26.4783,18197,1,2,36,2,2,2
46,2,1,2,35,7,racket,225,-135,5,hair dryer,44,7.9383,-37.0617,37.0617,21266.4,37.0617,21266.4,1,2,36,2,2,2
46,2,1,2,36,4,banana,270,-90,7,racket,89,102.441,12.4408,12.4408,36760.3,12.4408,36760.3,1,2,36,2,2,2
46,2,1,2,37,6,trumpet,135,135,2,horse,89,102.624,12.6242,12.6242,12930.4,12.6242,12930.4,1,2,36,2,2,2
46,2,1,2,38,6,trumpet,315,-45,1,teapot,251,260.045,8.0455,8.0455,19587.3,8.0455,19587.3,1,2,36,2,2,2
46,2,1,2,39,7,racket,180,180,5,hair dryer,89,101.229,11.2293,11.2293,26878.3,11.2293,26878.3,1,2,36,2,2,2
46,2,1,2,40,6,trumpet,180,180,3,hammer,0,1.7001,1.7001,1.7001,7635,1.7001,7635,1,2,36,2,2,2
46,2,1,2,41,2,horse,135,135,6,trumpet,269,242.997,-27.0028,27.0028,14925.8,27.0028,14925.8,1,2,36,2,2,2
46,2,1,2,42,1,teapot,90,90,6,trumpet,296,278.335,-18.6652,18.6652,13436.9,18.6652,13436.9,1,2,36,2,2,2
46,2,1,2,43,7,racket,315,-45,6,trumpet,0,270,-90,90,38069,#NULL!,#NULL!,1,2,36,2,2,2
46,2,1,2,44,3,hammer,0,0,2,horse,314,270,-45,45,9451.88,45,9451.88,1,2,36,2,2,2
46,2,1,2,45,6,trumpet,180,180,2,horse,44,86.8022,41.8022,41.8022,13436.5,41.8022,13436.5,1,2,36,2,2,2
46,2,1,2,46,5,hair dryer,0,0,4,banana,134,102.682,-32.3177,32.3177,7837.5,32.3177,7837.5,1,2,36,2,2,2
46,2,1,2,47,3,hammer,45,45,1,teapot,224,247.762,22.7621,22.7621,15215.9,22.7621,15215.9,1,2,36,2,2,2
46,2,1,2,48,3,hammer,0,0,2,horse,314,284.251,-30.7488,30.7488,7523.38,30.7488,7523.38,1,2,36,2,2,2
46,2,1,2,49,4,banana,90,90,1,teapot,179,170.854,-9.1459,9.1459,10789.8,9.1459,10789.8,1,2,36,2,2,2
46,2,1,2,50,5,hair dryer,270,-90,4,banana,224,201.555,-23.4454,23.4454,18599.4,23.4454,18599.4,1,2,36,2,2,2
46,2,1,2,51,2,horse,45,45,6,trumpet,0,0,0,0,6203.75,0,6203.75,1,2,36,2,2,2
46,2,1,2,52,5,hair dryer,135,135,6,trumpet,224,192.468,-32.5317,32.5317,14520.8,32.5317,14520.8,1,2,36,2,2,2
46,2,1,2,53,7,racket,315,-45,4,banana,224,203.751,-21.2493,21.2493,8478.38,21.2493,8478.38,1,2,36,2,2,2
46,2,1,2,54,6,trumpet,225,-135,5,hair dryer,314,322.431,7.4312,7.4312,13491.4,7.4312,13491.4,1,2,36,2,2,2
46,2,1,2,55,5,hair dryer,45,45,1,teapot,179,170.665,-9.3352,9.3352,8687.75,9.3352,8687.75,1,2,36,2,2,2
46,2,1,2,56,2,horse,90,90,3,hammer,44,8.3964,-36.6036,36.6036,9849.13,36.6036,9849.13,1,2,36,2,2,2
46,2,1,2,57,5,hair dryer,315,-45,4,banana,179,150.347,-29.6529,29.6529,21076.6,29.6529,21076.6,1,2,36,2,2,2
46,2,1,2,58,1,teapot,225,-135,5,hair dryer,179,167.888,-12.112,12.112,15217.1,12.112,15217.1,1,2,36,2,2,2
46,2,1,2,59,1,teapot,45,45,3,hammer,44,99.3952,54.3952,54.3952,15064.4,54.3952,15064.4,1,2,36,2,2,2
46,2,1,2,60,4,banana,0,0,3,hammer,269,266.795,-3.2046,3.2046,10186.1,3.2046,10186.1,1,2,36,2,2,2
46,2,1,2,61,1,teapot,0,0,5,hair dryer,44,75.4309,30.4309,30.4309,10620.6,30.4309,10620.6,1,2,36,2,2,2
46,2,1,2,62,2,horse,0,0,1,teapot,179,171.421,-8.5787,8.5787,7992.38,8.5787,7992.38,1,2,36,2,2,2
46,2,1,2,63,4,banana,0,0,7,racket,0,2.0565,2.0565,2.0565,15921,2.0565,15921,1,2,36,2,2,2
46,2,1,2,64,1,teapot,0,0,3,hammer,89,88.7994,-1.2006,1.2006,10382.3,1.2006,10382.3,1,2,36,2,2,2
46,2,1,2,65,1,teapot,90,90,5,hair dryer,314,7.8821,52.8821,52.8821,7808.25,52.8821,7808.25,1,2,36,2,2,2
46,2,1,2,66,3,hammer,315,-45,4,banana,134,147.802,12.8023,12.8023,19569.4,12.8023,19569.4,1,2,36,2,2,2
46,2,1,2,67,5,hair dryer,135,135,2,horse,134,106.006,-28.9942,28.9942,22064.3,28.9942,22064.3,1,2,36,2,2,2
46,2,1,2,68,7,racket,180,180,6,trumpet,134,141.056,6.0557,6.0557,12890.1,6.0557,12890.1,1,2,36,2,2,2
46,2,1,2,69,5,hair dryer,0,0,1,teapot,224,225.584,0.5837,0.5837,5489.13,0.5837,5489.13,1,2,36,2,2,2
46,2,1,2,70,7,racket,225,-135,6,trumpet,89,55.9282,-34.0718,34.0718,21249.5,34.0718,21249.5,1,2,36,2,2,2
46,2,1,2,71,5,hair dryer,225,-135,7,racket,224,197.224,-27.7756,27.7756,11062.8,27.7756,11062.8,1,2,36,2,2,2
46,2,1,2,72,1,teapot,45,45,7,racket,17,58.1975,40.1975,40.1975,8697.38,40.1975,8697.38,1,2,36,2,2,2
49,3,2,1,1,6,trumpet,180,180,3,hammer,0,225,-135,135,9899.89,#NULL!,9899.89,3,2,25,1,1,2
49,3,2,1,2,2,horse,180,180,6,trumpet,224,39.8636,174.864,174.864,10687.4,#NULL!,10687.4,3,2,25,1,1,2
49,3,2,1,3,2,horse,135,135,3,hammer,0,11.3671,11.3671,11.3671,9730.95,11.3671,9730.95,3,2,25,1,1,2
49,3,2,1,4,6,trumpet,135,135,2,horse,89,100.408,10.4077,10.4077,9820.19,10.4077,9820.19,3,2,25,1,1,2
49,3,2,1,5,7,racket,180,180,5,hair dryer,89,88.7929,-1.2071,1.2071,15281.3,1.2071,15281.3,3,2,25,1,1,2
49,3,2,1,6,1,teapot,180,180,2,horse,179,156.34,-23.6598,23.6598,10575.5,23.6598,10575.5,3,2,25,1,1,2
49,3,2,1,7,1,teapot,90,90,2,horse,269,225,-45,45,6112.69,45,6112.69,3,2,25,1,1,2
49,3,2,1,8,1,teapot,0,0,3,hammer,89,81.1644,-8.8356,8.8356,6654.56,8.8356,6654.56,3,2,25,1,1,2
49,3,2,1,9,7,racket,315,-45,3,hammer,269,294.036,24.0357,24.0357,10672.5,24.0357,10672.5,3,2,25,1,1,2
49,3,2,1,10,3,hammer,270,-90,7,racket,134,135,0,0,7719.41,0,7719.41,3,2,25,1,1,2
49,3,2,1,11,5,hair dryer,90,90,1,teapot,134,126.304,-8.6962,8.6962,9940.91,8.6962,9940.91,3,2,25,1,1,2
49,3,2,1,12,3,hammer,45,45,2,horse,269,238.241,-31.7593,31.7593,10053.3,31.7593,10053.3,3,2,25,1,1,2
49,3,2,1,13,2,horse,90,90,1,teapot,89,112.537,22.5369,22.5369,11108.5,22.5369,11108.5,3,2,25,1,1,2
49,3,2,1,14,6,trumpet,180,180,7,racket,314,358.823,43.8225,43.8225,11546,43.8225,11546,3,2,25,1,1,2
49,3,2,1,15,7,racket,225,-135,6,trumpet,89,70.9848,-19.0152,19.0152,17978,19.0152,17978,3,2,25,1,1,2
49,3,2,1,16,5,hair dryer,315,-45,4,banana,179,285.486,105.486,105.486,13194,105.486,13194,3,2,25,1,1,2
49,3,2,1,17,4,banana,0,0,7,racket,0,1.181,1.181,1.181,17629.5,1.181,17629.5,3,2,25,1,1,2
49,3,2,1,18,3,hammer,45,45,1,teapot,224,225,0,0,25735.7,0,#NULL!,3,2,25,1,1,2
49,3,2,1,19,2,horse,45,45,1,teapot,134,128.037,-6.9634,6.9634,7943.13,6.9634,7943.13,3,2,25,1,1,2
49,3,2,1,20,2,horse,45,45,3,hammer,89,123.419,33.4187,33.4187,4240.41,33.4187,4240.41,3,2,25,1,1,2
49,3,2,1,21,5,hair dryer,0,0,4,banana,134,91.1687,-43.8312,43.8312,7080.81,43.8312,7080.81,3,2,25,1,1,2
49,3,2,1,22,6,trumpet,180,180,2,horse,44,90,45,45,15367.6,45,15367.6,3,2,25,1,1,2
49,3,2,1,23,4,banana,90,90,1,teapot,179,115.145,-64.8554,64.8554,13000,64.8554,13000,3,2,25,1,1,2
49,3,2,1,24,6,trumpet,315,-45,1,teapot,251,254.415,2.4152,2.4152,18967.2,2.4152,18967.2,3,2,25,1,1,2
49,3,2,1,25,6,trumpet,225,-135,5,hair dryer,314,2.9516,47.9516,47.9516,10707.8,47.9516,10707.8,3,2,25,1,1,2
49,3,2,1,26,6,trumpet,135,135,5,hair dryer,44,55.8613,10.8613,10.8613,17801.8,10.8613,17801.8,3,2,25,1,1,2
49,3,2,1,27,1,teapot,225,-135,5,hair dryer,179,216.255,36.255,36.255,6804.84,36.255,6804.84,3,2,25,1,1,2
49,3,2,1,28,7,racket,270,-90,4,banana,269,264.56,-5.44,5.44,13467.4,5.44,13467.4,3,2,25,1,1,2
49,3,2,1,29,7,racket,315,-45,4,banana,224,235.774,10.774,10.774,8598.06,10.774,8598.06,3,2,25,1,1,2
49,3,2,1,30,6,trumpet,225,-135,2,horse,0,215.482,-144.518,144.518,8215.13,#NULL!,8215.13,3,2,25,1,1,2
49,3,2,1,31,3,hammer,270,-90,4,banana,179,92.3374,-87.6626,87.6626,15175.6,87.6626,15175.6,3,2,25,1,1,2
49,3,2,1,32,5,hair dryer,225,-135,4,banana,269,181.765,-88.2354,88.2354,16391.6,88.2354,16391.6,3,2,25,1,1,2
49,3,2,1,33,2,horse,0,0,1,teapot,179,198.964,18.9636,18.9636,4019.75,18.9636,4019.75,3,2,25,1,1,2
49,3,2,1,34,3,hammer,90,90,2,horse,224,179.41,-45.5901,45.5901,6250,45.5901,6250,3,2,25,1,1,2
49,3,2,1,35,1,teapot,0,0,5,hair dryer,44,48.9256,3.9256,3.9256,6250.06,3.9256,6250.06,3,2,25,1,1,2
49,3,2,1,36,2,horse,45,45,6,trumpet,0,34.8324,34.8324,34.8324,12164.1,34.8324,12164.1,3,2,25,1,1,2
49,3,2,1,37,4,banana,315,-45,3,hammer,314,313.474,-1.5257,1.5257,13235.8,1.5257,13235.8,3,2,25,1,1,2
49,3,2,1,38,5,hair dryer,135,135,2,horse,134,135,0,0,7571.81,0,7571.81,3,2,25,1,1,2
49,3,2,1,39,7,racket,180,180,6,trumpet,134,169.773,34.7734,34.7734,3601.56,34.7734,3601.56,3,2,25,1,1,2
49,3,2,1,40,5,hair dryer,135,135,6,trumpet,224,225,0,0,8594.19,0,8594.19,3,2,25,1,1,2
49,3,2,1,41,2,horse,135,135,5,hair dryer,314,354.725,39.7247,39.7247,5412.81,39.7247,5412.81,3,2,25,1,1,2
49,3,2,1,42,4,banana,0,0,3,hammer,269,244.22,-25.7802,25.7802,8144.81,25.7802,8144.81,3,2,25,1,1,2
49,3,2,1,43,7,racket,270,-90,3,hammer,314,327.967,12.9673,12.9673,4508,12.9673,4508,3,2,25,1,1,2
49,3,2,1,44,4,banana,270,-90,7,racket,89,99.6515,9.6515,9.6515,12095.6,9.6515,12095.6,3,2,25,1,1,2
49,3,2,1,45,7,racket,315,-45,6,trumpet,0,66.2889,66.2889,66.2889,6049.88,66.2889,6049.88,3,2,25,1,1,2
49,3,2,1,46,5,hair dryer,270,-90,4,banana,224,158.352,-66.6482,66.6482,7736.56,66.6482,7736.56,3,2,25,1,1,2
49,3,2,1,47,3,hammer,90,90,4,banana,0,304.587,-55.4125,55.4125,7306.81,55.4125,7306.81,3,2,25,1,1,2
49,3,2,1,48,5,hair dryer,45,45,1,teapot,179,162.814,-17.1861,17.1861,9316.56,17.1861,9316.56,3,2,25,1,1,2
49,3,2,1,49,7,racket,135,135,6,trumpet,179,212.453,32.4531,32.4531,5308.81,32.4531,5308.81,3,2,25,1,1,2
49,3,2,1,50,6,trumpet,135,135,7,racket,0,6.7607,6.7607,6.7607,11512.9,6.7607,11512.9,3,2,25,1,1,2
49,3,2,1,51,3,hammer,315,-45,7,racket,89,103.76,13.7605,13.7605,17185.9,13.7605,17185.9,3,2,25,1,1,2
49,3,2,1,52,1,teapot,45,45,7,racket,17,43.5603,25.5603,25.5603,33501.7,25.5603,#NULL!,3,2,25,1,1,2
49,3,2,1,53,1,teapot,45,45,2,horse,314,243.28,-71.7197,71.7197,8164.56,71.7197,8164.56,3,2,25,1,1,2
49,3,2,1,54,1,teapot,90,90,6,trumpet,296,278.078,-18.9222,18.9222,9531.06,18.9222,9531.06,3,2,25,1,1,2
49,3,2,1,55,2,horse,135,135,6,trumpet,269,275.405,5.4054,5.4054,16030.5,5.4054,16030.5,3,2,25,1,1,2
49,3,2,1,56,3,hammer,0,0,2,horse,314,284.402,-30.5979,30.5979,10020.9,30.5979,10020.9,3,2,25,1,1,2
49,3,2,1,57,4,banana,270,-90,5,hair dryer,44,56.4854,11.4854,11.4854,15710,11.4854,15710,3,2,25,1,1,2
49,3,2,1,58,1,teapot,45,45,3,hammer,44,51.9122,6.9122,6.9122,13128,6.9122,13128,3,2,25,1,1,2
49,3,2,1,59,4,banana,270,-90,5,hair dryer,44,40.5724,-4.4276,4.4276,18761.8,4.4276,18761.8,3,2,25,1,1,2
49,3,2,1,60,7,racket,180,180,1,teapot,62,40.4003,-22.5997,22.5997,7912.75,22.5997,7912.75,3,2,25,1,1,2
49,3,2,1,61,4,banana,270,-90,1,teapot,0,270,-90,90,5291.19,90,5291.19,3,2,25,1,1,2
49,3,2,1,62,5,hair dryer,0,0,1,teapot,224,208.735,-16.265,16.265,10520.2,16.265,10520.2,3,2,25,1,1,2
49,3,2,1,63,3,hammer,315,-45,4,banana,134,129.92,-5.0798,5.0798,21794.4,5.0798,21794.4,3,2,25,1,1,2
49,3,2,1,64,2,horse,180,180,5,hair dryer,269,239.382,-30.6179,30.6179,24699,30.6179,#NULL!,3,2,25,1,1,2
49,3,2,1,65,6,trumpet,225,-135,7,racket,269,242.661,-27.3385,27.3385,17876.9,27.3385,17876.9,3,2,25,1,1,2
49,3,2,1,66,7,racket,225,-135,5,hair dryer,44,339.475,-65.5249,65.5249,8730.56,65.5249,8730.56,3,2,25,1,1,2
49,3,2,1,67,2,horse,90,90,3,hammer,44,71.3325,26.3325,26.3325,7085.75,26.3325,7085.75,3,2,25,1,1,2
49,3,2,1,68,5,hair dryer,225,-135,7,racket,224,167.222,-57.7782,57.7782,32022.8,57.7782,#NULL!,3,2,25,1,1,2
49,3,2,1,69,4,banana,315,-45,7,racket,44,34.1412,-10.8588,10.8588,19984.9,10.8588,19984.9,3,2,25,1,1,2
49,3,2,1,70,3,hammer,0,0,2,horse,314,253.337,-61.6627,61.6627,3954.63,61.6627,3954.63,3,2,25,1,1,2
49,3,2,1,71,1,teapot,90,90,5,hair dryer,314,302.696,-12.3035,12.3035,4209.75,12.3035,4209.75,3,2,25,1,1,2
49,3,2,1,72,5,hair dryer,225,-135,6,trumpet,134,0,-135,135,15751.6,#NULL!,15751.6,3,2,25,1,1,2
6,3,2,1,1,6,trumpet,225,-135,7,racket,269,241.331,-28.6688,28.6688,17544.4,28.6688,17544.4,1,2,22,2,4,3
6,3,2,1,2,5,hair dryer,315,-45,4,banana,179,153.158,-26.8421,26.8421,5043.51,26.8421,5043.51,1,2,22,2,4,3
6,3,2,1,3,3,hammer,0,0,2,horse,314,283.871,-31.1291,31.1291,7374.3,31.1291,7374.3,1,2,22,2,4,3
6,3,2,1,4,3,hammer,45,45,1,teapot,224,223.027,-1.9726,1.9726,40133,1.9726,#NULL!,1,2,22,2,4,3
6,3,2,1,5,6,trumpet,135,135,7,racket,0,358.023,-1.977,1.977,3735.41,1.977,3735.41,1,2,22,2,4,3
6,3,2,1,6,7,racket,180,180,1,teapot,62,47.2915,-15.7085,15.7085,3924.78,15.7085,3924.78,1,2,22,2,4,3
6,3,2,1,7,5,hair dryer,225,-135,4,banana,269,279.349,9.3494,9.3494,4174.2,9.3494,4174.2,1,2,22,2,4,3
6,3,2,1,8,6,trumpet,180,180,3,hammer,0,0,0,0,6015.11,0,6015.11,1,2,22,2,4,3
6,3,2,1,9,2,horse,135,135,3,hammer,0,0,0,0,3363.81,0,3363.81,1,2,22,2,4,3
6,3,2,1,10,3,hammer,270,-90,7,racket,134,87.6462,-47.3538,47.3538,5123.31,47.3538,5123.31,1,2,22,2,4,3
6,3,2,1,11,6,trumpet,135,135,2,horse,89,85.5884,-4.4116,4.4116,4224.19,4.4116,4224.19,1,2,22,2,4,3
6,3,2,1,12,4,banana,315,-45,3,hammer,314,309.13,-5.8701,5.8701,5146.02,5.8701,5146.02,1,2,22,2,4,3
6,3,2,1,13,2,horse,0,0,1,teapot,179,192.954,12.9544,12.9544,5025.48,12.9544,5025.48,1,2,22,2,4,3
6,3,2,1,14,4,banana,0,0,3,hammer,269,278.153,8.1529,8.1529,10553.8,8.1529,10553.8,1,2,22,2,4,3
6,3,2,1,15,5,hair dryer,90,90,1,teapot,134,133.482,-1.5184,1.5184,6031.7,1.5184,6031.7,1,2,22,2,4,3
6,3,2,1,16,4,banana,270,-90,1,teapot,0,5.8865,5.8865,5.8865,4073.08,5.8865,4073.08,1,2,22,2,4,3
6,3,2,1,17,1,teapot,45,45,3,hammer,44,77.8486,32.8486,32.8486,11331.6,32.8486,11331.6,1,2,22,2,4,3
6,3,2,1,18,2,horse,45,45,3,hammer,89,110.755,20.7549,20.7549,4151.39,20.7549,4151.39,1,2,22,2,4,3
6,3,2,1,19,2,horse,90,90,3,hammer,44,73.1424,28.1424,28.1424,11360.8,28.1424,11360.8,1,2,22,2,4,3
6,3,2,1,20,3,hammer,90,90,4,banana,0,3.3721,3.3721,3.3721,4171.22,3.3721,4171.22,1,2,22,2,4,3
6,3,2,1,21,3,hammer,315,-45,7,racket,89,29.1538,-60.8462,60.8462,7199.53,60.8462,7199.53,1,2,22,2,4,3
6,3,2,1,22,5,hair dryer,270,-90,4,banana,224,50.1198,-174.88,174.88,3317.02,#NULL!,3317.02,1,2,22,2,4,3
6,3,2,1,23,2,horse,45,45,6,trumpet,0,353.77,-6.2301,6.2301,6115.27,6.2301,6115.27,1,2,22,2,4,3
6,3,2,1,24,2,horse,135,135,6,trumpet,269,283.5,13.5005,13.5005,4674.23,13.5005,4674.23,1,2,22,2,4,3
6,3,2,1,25,5,hair dryer,135,135,6,trumpet,224,229.769,4.7693,4.7693,8278.34,4.7693,8278.34,1,2,22,2,4,3
6,3,2,1,26,7,racket,180,180,5,hair dryer,89,97.8509,7.8509,7.8509,62455.1,7.8509,#NULL!,1,2,22,2,4,3
6,3,2,1,27,5,hair dryer,225,-135,6,trumpet,134,132.191,-2.8093,2.8093,4071.72,2.8093,4071.72,1,2,22,2,4,3
6,3,2,1,28,3,hammer,45,45,2,horse,269,284.977,14.977,14.977,7592,14.977,7592,1,2,22,2,4,3
6,3,2,1,29,7,racket,225,-135,6,trumpet,89,90,0,0,7423.72,0,7423.72,1,2,22,2,4,3
6,3,2,1,30,3,hammer,270,-90,4,banana,179,180,0,0,17434.8,0,17434.8,1,2,22,2,4,3
